paper_id,title,year,citation_count,venue,fields_of_study,topics,topic_ids,primary_topic
bc1022b031dc6c7019696492e8116598097a8c12,Natural Language Processing (Almost) from Scratch,2011,7859,Journal of machine learning research,Computer Science,"['Machine Learning', 'Natural Language Processing']","['machine_learning', 'natural_language_processing']",Machine Learning
c81c20109c809cfc47565a9477c04ee005d424bf,Efficient Inference in Fully Connected CRFs with Gaussian Edge Potentials,2011,3631,Neural Information Processing Systems,Computer Science;Mathematics,['Computer Vision'],['computer_vision'],Computer Vision
e1103d528d874a9e8e84ca443fe3fd5c1ff9eb9e,The No-U-turn sampler: adaptively setting path lengths in Hamiltonian Monte Carlo,2011,4833,Journal of machine learning research,Mathematics;Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
0e7879c3f54b4813290be0d662085479de847cfa,Learning-based Query Performance Modeling and Prediction,2012,227,IEEE International Conference on Data Engineering,Computer Science,['Information Retrieval'],['information_retrieval'],Information Retrieval
184ac0766262312ba76bbdece4e7ffad0aa8180b,Representation Learning: A Review and New Perspectives,2012,13366,IEEE Transactions on Pattern Analysis and Machine Intelligence,Computer Science;Medicine;Mathematics,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
188e247506ad992b8bc62d6c74789e89891a984f,Random Search for Hyper-Parameter Optimization,2012,10488,Journal of machine learning research,Computer Science;Mathematics,"['Machine Learning', 'Optimization']","['machine_learning', 'optimization']",Machine Learning
25ca4a36df2955b345634b5f8a6b6bb66a774b3c,"Parallel Data, Tools and Interfaces in OPUS",2012,2032,International Conference on Language Resources and Evaluation,Computer Science,['Natural Language Processing'],['natural_language_processing'],Natural Language Processing
3127190433230b3dc1abd0680bb58dced4bcd90e,Large Scale Distributed Deep Networks,2012,4087,Neural Information Processing Systems,Computer Science,['Computer Networks'],['computer_networks'],Computer Networks
33c95f4d13958e65e676a9cd64bd4d8df0fdb44d,Sentiment Analysis and Opinion Mining,2012,6595,Synthesis Lectures on Human Language Technologies,Engineering;Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
34e0ba2daabfa4d3d22913ade8265aff50b5f917,Pedestrian Detection: An Evaluation of the State of the Art,2012,3321,IEEE Transactions on Pattern Analysis and Machine Intelligence,Computer Science;Medicine,['Machine Learning'],['machine_learning'],Machine Learning
360ca02e6f5a5e1af3dce4866a257aafc2d6d6f5,Machine learning - a probabilistic perspective,2012,10011,Adaptive computation and machine learning series,Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
398c296d0cc7f9d180f84969f8937e6d3a413796,Multi-column deep neural networks for image classification,2012,4022,2012 IEEE Conference on Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Deep Learning', 'Machine Learning']","['computer_vision', 'deep_learning', 'machine_learning']",Computer Vision
7abac1f397a76bc06d7508ab4108462786395c0f,Saliency filters: Contrast based filtering for salient region detection,2012,2087,2012 IEEE Conference on Computer Vision and Pattern Recognition,Mathematics;Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
84069287da0a6b488b8c933f3cb5be759cb6237e,On the difficulty of training recurrent neural networks,2012,5730,International Conference on Machine Learning,Computer Science;Mathematics,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
8729441d734782c3ed532a7d2d9611b438c0a09a,ADADELTA: An Adaptive Learning Rate Method,2012,6812,arXiv.org,Computer Science,"['Optimization', 'Machine Learning']","['optimization', 'machine_learning']",Optimization
8deeb6091710caab295d66a1d9fa2485a83b7eac,Probabilistic topic models,2012,6501,Communications of the ACM,Computer Science,['Computer Networks'],['computer_networks'],Computer Networks
9f9205a60ddf1135929e0747db34363b3a8c6bc8,Diagnosing Error in Object Detectors,2012,553,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
a074c93f8e74f8aff906bb1bea1c971fd737c4b3,Geodesic Saliency Using Background Priors,2012,882,European Conference on Computer Vision,Computer Science;Mathematics,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
a97c7876ebf9ae6c468db92c3c6dc1c0be832192,brat: a Web-based Tool for NLP-Assisted Text Annotation,2012,1408,Conference of the European Chapter of the Association for Computational Linguistics,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
abd1c342495432171beb7ca8fd9551ef13cbd0ff,ImageNet classification with deep convolutional neural networks,2012,126592,Communications of the ACM,Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
afcc28d71be4ea6a48a339f9e4e5557d1b2b25be,"A Review on Ensembles for the Class Imbalance Problem: Bagging-, Boosting-, and Hybrid-Based Approaches",2012,2343,IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
b354ee518bfc1ac0d8ac447eece9edb69e92eae1,MuJoCo: A physics engine for model-based control,2012,6707,2012 IEEE/RSJ International Conference on Intelligent Robots and Systems,Computer Science,['Machine Learning'],['machine_learning'],Machine Learning
b718058b2a758a69147bc32ae54571057ec6694f,Leveraging stereopsis for saliency analysis,2012,547,2012 IEEE Conference on Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
b7618a812e21f965edd784e6fea98f02ebe54f0a,Experimentation in Software Engineering,2012,4799,Springer Berlin Heidelberg,Computer Science;Engineering,['Software Engineering'],['software_engineering'],Software Engineering
de5b0fd02ea4f4d67fe3ae0d74603b9822df4e42,Are we ready for autonomous driving? The KITTI vision benchmark suite,2012,14449,2012 IEEE Conference on Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Robotics and Control', 'Machine Learning']","['computer_vision', 'robotics_and_control', 'machine_learning']",Computer Vision
e5a685f40338f9c2f3e68e142efa217aad16dd56,No more pesky learning rates,2012,492,International Conference on Machine Learning,Computer Science;Mathematics,['Machine Learning'],['machine_learning'],Machine Learning
f82e4ff4f003581330338aaae71f60316e58dd26,The Arcade Learning Environment: An Evaluation Platform for General Agents,2012,3210,Journal of Artificial Intelligence Research,Computer Science,['Information Retrieval'],['information_retrieval'],Information Retrieval
1109b663453e78a59e4f66446d71720ac58cec25,"OverFeat: Integrated Recognition, Localization and Detection using Convolutional Networks",2013,5104,International Conference on Learning Representations,Computer Science,['Computer Networks'],['computer_networks'],Computer Networks
1a2a770d23b4a171fa81de62a78a3deb0588f238,Visualizing and Understanding Convolutional Networks,2013,16727,European Conference on Computer Vision,Computer Science,"['Computer Vision', 'Machine Learning']","['computer_vision', 'machine_learning']",Computer Vision
1aa41d3a043198933b0a98dee8f088a45c75cea2,A quantum teleportation inspired algorithm produces sentence meaning from word meaning and grammatical structure,2013,32,arXiv.org,Computer Science;Physics,['Theory and Algorithms'],['theory_and_algorithms'],Theory and Algorithms
2319a491378867c7049b3da055c5df60e1671158,Playing Atari with Deep Reinforcement Learning,2013,13345,arXiv.org,Computer Science,"['Reinforcement Learning', 'Machine Learning']","['reinforcement_learning', 'machine_learning']",Reinforcement Learning
24019050c30b7e5bf1be28e48b8cb5278c4286fd,PH2 - A dermoscopic image database for research and benchmarking,2013,1113,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,Computer Science;Medicine,['Databases and Data Management'],['databases_and_data_management'],Databases and Data Management
2582ab7c70c9e7fcb84545944eba8f3a7f253248,Translating Embeddings for Modeling Multi-relational Data,2013,8474,Neural Information Processing Systems,Computer Science;Mathematics,['Natural Language Processing'],['natural_language_processing'],Natural Language Processing
2f4df08d9072fc2ac181b7fced6a245315ce05c8,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,2013,28368,2014 IEEE Conference on Computer Vision and Pattern Recognition,Computer Science,"['Computer Vision', 'Natural Language Processing', 'Machine Learning']","['computer_vision', 'natural_language_processing', 'machine_learning']",Computer Vision
4177ec52d1b80ed57f2e72b0f9a42365f1a8598d,Speech recognition with deep recurrent neural networks,2013,8852,"IEEE International Conference on Acoustics, Speech, and Signal Processing",Computer Science,"['Deep Learning', 'Machine Learning']","['deep_learning', 'machine_learning']",Deep Learning
443b6e8fdb315d577b4f09f560b5a792d9745ad3,Network anomaly detection with the restricted Boltzmann machine,2013,368,Neurocomputing,Computer Science,"['Data Mining', 'Machine Learning']","['data_mining', 'machine_learning']",Data Mining
4aa4069693bee00d1b0759ca3df35e59284e9845,DeViSE: A Deep Visual-Semantic Embedding Model,2013,2981,Neural Information Processing Systems,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
54227c063bb04489caffd65ff9fc6218788ddb25,CROWDSOURCING A WORD–EMOTION ASSOCIATION LEXICON,2013,2509,International Conference on Climate Informatics,Computer Science,['Natural Language Processing'],['natural_language_processing'],Natural Language Processing
58fc1c39da88a8a90e22c7b07fd2339b1a716ee4,Predicting query execution time: Are optimizer cost models really unusable?,2013,205,IEEE International Conference on Data Engineering,Computer Science,"['Optimization', 'Machine Learning']","['optimization', 'machine_learning']",Optimization
5d833331b0e22ff359db05c62a8bca18c4f04b68,One billion word benchmark for measuring progress in statistical language modeling,2013,1152,Interspeech,Computer Science,['Natural Language Processing'],['natural_language_processing'],Natural Language Processing
5e83ab70d0cbc003471e87ec306d27d9c80ecb16,Network In Network,2013,6598,International Conference on Learning Representations,Computer Science,['Computer Networks'],['computer_networks'],Computer Networks
5e925a9f1e20df61d1e860a7aa71894b35a1c186,Spectral Networks and Locally Connected Networks on Graphs,2013,5261,International Conference on Learning Representations,Computer Science;Mathematics,['Computer Networks'],['computer_networks'],Computer Networks
5f5dc5b9a2ba710937e2c413b37b053cd673df02,Auto-Encoding Variational Bayes,2013,17198,International Conference on Learning Representations,Mathematics;Computer Science,"['Statistical Learning', 'Machine Learning']","['statistical_learning', 'machine_learning']",Statistical Learning
65438e0ba226c1f97bd8a36333ebc3297b1a32fd,Reinforcement learning in robotics: A survey,2013,3607,Int. J. Robotics Res.,Computer Science,"['Reinforcement Learning', 'Robotics and Control', 'Machine Learning']","['reinforcement_learning', 'robotics_and_control', 'machine_learning']",Reinforcement Learning
65958b9c2807abc44103a2258a9de205c357a0fc,The Frobenius anatomy of word meanings I: subject and object relative pronouns,2013,108,Journal of Logic and Computation,Mathematics;Computer Science,['Natural Language Processing'],['natural_language_processing'],Natural Language Processing
67fc0ec1d26f334b05fe66d2b7e0767b60fb73b6,Scalable Object Detection Using Deep Neural Networks,2013,1185,2014 IEEE Conference on Computer Vision and Pattern Recognition,Computer Science;Mathematics,"['Computer Vision', 'Deep Learning', 'Machine Learning']","['computer_vision', 'deep_learning', 'machine_learning']",Computer Vision
687bac2d3320083eb4530bf18bb8f8f721477600,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank,2013,9156,Conference on Empirical Methods in Natural Language Processing,Computer Science,"['Natural Language Processing', 'Machine Learning']","['natural_language_processing', 'machine_learning']",Natural Language Processing
